enrollment_id,student_id,course_id,enrolled_on,completion_status,payment_id
17662,15452,262,2024-11-28,completed,17662
17663,16050,732,2024-08-23,completed,17663
17664,4529,494,2017-03-18,completed,17664
17665,11736,105,2018-07-20,completed,17665
17666,9561,680,2017-11-05,completed,17666
17667,11663,509,2021-10-17,completed,17667
17668,8384,671,2011-11-22,completed,17668
17669,8636,19,2016-03-27,completed,17669
17670,16633,753,2025-03-23,enrolled,17670
17671,8854,501,2023-06-22,completed,17671
17672,6074,552,2022-01-29,completed,17672
17673,9378,230,2013-09-29,dropped,17673
17674,1265,53,2024-04-08,dropped,17674
17675,10027,481,2010-02-20,completed,17675
17676,6296,402,2022-11-29,completed,17676
17677,11579,593,2009-04-19,dropped,17677
17678,5574,6,2024-12-04,enrolled,17678
17679,6148,71,2015-07-29,completed,17679
17680,15753,49,2024-10-21,completed,17680
17681,17171,16,2024-04-17,completed,17681
17682,12983,654,2015-04-03,dropped,17682
17683,3124,568,2020-09-17,completed,17683
17684,2477,468,2023-07-30,completed,17684
17685,17018,520,2016-06-11,completed,17685
17686,17147,307,2024-10-23,enrolled,17686
17687,7040,260,2014-08-14,completed,17687
17688,11578,23,2012-09-20,completed,17688
17689,7283,50,2014-03-06,completed,17689
17690,17565,377,2019-01-22,completed,17690
17691,354,463,2013-04-27,dropped,17691
17692,10537,115,2023-10-13,completed,17692
17693,10819,505,2014-10-24,completed,17693
17694,12658,101,2021-08-06,completed,17694
17695,314,848,2008-12-30,completed,17695
17696,7726,873,2025-07-28,enrolled,17696
17697,12004,277,2010-07-30,completed,17697
17698,12289,693,2016-10-15,dropped,17698
17699,17261,445,2009-08-31,completed,17699
17700,293,849,2022-11-22,completed,17700
17701,16100,435,2019-06-23,completed,17701
17702,16192,776,2023-04-14,completed,17702
17703,4734,418,2012-05-05,completed,17703
17704,5138,385,2010-12-15,completed,17704
17705,791,380,2015-10-09,completed,17705
17706,4089,173,2018-08-23,completed,17706
17707,14794,767,2021-12-10,completed,17707
17708,14723,571,2024-06-20,dropped,17708
17709,5286,534,2020-06-25,completed,17709
17710,4905,361,2017-12-05,completed,17710
17711,3910,905,2025-09-21,enrolled,17711
17712,6179,884,2025-07-17,enrolled,17712
17713,17048,784,2021-05-14,dropped,17713
17714,2652,221,2020-11-09,completed,17714
17715,7600,410,2024-11-07,completed,17715
17716,17204,337,2015-12-22,completed,17716
17717,16433,808,2009-07-09,completed,17717
17718,648,120,2010-01-22,completed,17718
17719,13490,355,2021-08-09,dropped,17719
17720,3686,714,2020-05-23,completed,17720
17721,15542,104,2012-08-30,dropped,17721
17722,2437,141,2011-03-24,dropped,17722
17723,10020,446,2017-07-18,dropped,17723
17724,7032,215,2019-07-09,completed,17724
17725,4053,871,2025-08-02,enrolled,17725
17726,9634,615,2019-09-18,completed,17726
17727,12175,207,2022-01-25,completed,17727
17728,3512,775,2021-01-29,completed,17728
17729,114,686,2023-05-05,completed,17729
17730,4759,616,2014-03-03,dropped,17730
17731,10220,762,2018-08-30,completed,17731
17732,11813,705,2016-06-27,completed,17732
17733,14594,462,2020-12-09,completed,17733
17734,12586,475,2018-01-20,completed,17734
17735,5477,135,2015-10-18,completed,17735
17736,9465,114,2011-02-14,completed,17736
17737,9784,430,2018-11-13,completed,17737
17738,10196,515,2020-09-21,completed,17738
17739,160,755,2019-02-16,completed,17739
17740,2495,126,2013-12-26,completed,17740
17741,1816,4,2010-07-17,dropped,17741
17742,1723,296,2008-05-28,completed,17742
17743,3957,821,2018-01-10,completed,17743
17744,8370,160,2024-09-09,completed,17744
17745,17163,110,2009-07-24,completed,17745
17746,17183,592,2009-12-22,completed,17746
17747,9840,636,2015-03-14,completed,17747
17748,5482,732,2024-08-11,completed,17748
17749,1947,461,2018-09-14,completed,17749
17750,17106,840,2013-11-10,completed,17750
17751,12075,711,2020-10-05,dropped,17751
17752,16869,514,2020-09-11,completed,17752
17753,15826,395,2010-10-27,completed,17753
17754,16008,306,2014-07-10,completed,17754
17755,9679,523,2022-03-19,completed,17755
17756,12677,542,2021-02-14,dropped,17756
17757,9099,395,2010-11-05,completed,17757
17758,10378,54,2022-05-18,completed,17758
17759,8290,442,2016-03-14,completed,17759
17760,1106,498,2012-09-19,completed,17760
17761,11729,182,2024-07-03,completed,17761
17762,15068,598,2023-09-14,dropped,17762
17763,15779,644,2016-09-29,completed,17763
17764,6857,243,2010-09-15,completed,17764
17765,12998,87,2019-01-28,completed,17765
17766,11499,76,2021-01-10,completed,17766
17767,4906,750,2018-01-14,completed,17767
17768,9472,797,2022-06-06,completed,17768
17769,12784,543,2019-12-28,completed,17769
17770,12145,345,2018-10-04,completed,17770
17771,7603,862,2025-07-08,enrolled,17771
17772,3200,791,2017-05-16,dropped,17772
17773,12627,716,2017-08-15,completed,17773
17774,12182,155,2022-11-10,completed,17774
17775,4033,358,2020-08-30,completed,17775
17776,5241,223,2020-11-12,completed,17776
17777,2232,698,2022-08-17,completed,17777
17778,233,576,2008-06-09,completed,17778
17779,8021,284,2016-03-12,completed,17779
17780,7717,741,2016-09-24,dropped,17780
17781,13305,265,2011-09-19,completed,17781
17782,6443,720,2010-02-21,completed,17782
17783,2873,117,2020-10-17,completed,17783
17784,3140,593,2009-05-05,completed,17784
17785,14551,692,2009-08-03,completed,17785
17786,6593,575,2023-12-28,completed,17786
17787,3509,203,2022-07-05,completed,17787
17788,15446,258,2011-10-23,completed,17788
17789,4138,376,2009-11-04,completed,17789
17790,14305,291,2012-01-04,completed,17790
17791,15086,524,2023-02-25,completed,17791
17792,11514,123,2021-05-02,completed,17792
17793,1861,283,2016-07-19,dropped,17793
17794,806,532,2022-12-26,dropped,17794
17795,3257,407,2012-06-25,completed,17795
17796,9070,730,2010-04-08,dropped,17796
17797,8666,878,2025-06-13,enrolled,17797
17798,9543,343,2015-06-10,completed,17798
17799,2749,237,2012-10-27,dropped,17799
17800,6352,476,2021-05-26,completed,17800
17801,6369,497,2013-07-06,dropped,17801
17802,16201,36,2009-02-12,completed,17802
17803,3999,404,2012-11-14,dropped,17803
17804,16638,358,2020-08-20,completed,17804
17805,5369,905,2025-10-11,enrolled,17805
17806,6812,466,2019-04-26,completed,17806
17807,16241,311,2015-12-02,completed,17807
17808,11566,276,2008-08-05,dropped,17808
17809,14000,189,2022-03-10,dropped,17809
17810,12094,876,2025-08-28,enrolled,17810
17811,10974,444,2023-11-18,completed,17811
17812,3215,674,2023-11-21,completed,17812
17813,1659,100,2010-07-09,dropped,17813
17814,504,213,2024-12-30,completed,17814
17815,10455,73,2008-08-21,completed,17815
17816,14322,288,2011-04-16,completed,17816
17817,5283,471,2011-01-16,completed,17817
17818,13403,707,2014-08-29,completed,17818
17819,3185,197,2012-07-30,completed,17819
17820,15659,169,2020-04-04,completed,17820
17821,9358,688,2022-04-13,completed,17821
17822,16177,659,2008-06-06,completed,17822
17823,11477,495,2018-05-06,completed,17823
17824,2715,456,2009-06-24,dropped,17824
17825,15812,59,2010-05-07,completed,17825
17826,10828,424,2018-06-28,completed,17826
17827,13789,33,2013-05-30,completed,17827
17828,8932,259,2022-01-29,completed,17828
17829,1240,66,2012-02-04,completed,17829
17830,12278,795,2016-08-16,completed,17830
17831,14441,50,2014-02-18,completed,17831
17832,4902,96,2010-06-02,completed,17832
17833,467,639,2021-02-12,completed,17833
17834,15959,838,2013-05-29,dropped,17834
17835,2147,566,2010-02-13,completed,17835
17836,3537,590,2020-09-29,completed,17836
17837,7989,632,2016-10-09,completed,17837
17838,4503,572,2013-04-20,completed,17838
17839,9330,141,2011-03-23,completed,17839
17840,16835,838,2013-05-02,completed,17840
17841,15783,746,2017-11-30,dropped,17841
17842,16865,494,2017-04-04,dropped,17842
17843,271,530,2019-08-23,completed,17843
17844,6647,157,2015-11-27,completed,17844
17845,950,99,2017-02-17,completed,17845
17846,9577,820,2016-03-21,completed,17846
17847,3011,520,2016-06-13,dropped,17847
17848,5470,87,2019-01-28,completed,17848
17849,14518,47,2009-03-03,dropped,17849
17850,5232,572,2013-04-20,completed,17850
17851,3748,744,2023-11-05,completed,17851
17852,11112,661,2010-10-24,completed,17852
17853,14384,609,2024-02-10,completed,17853
17854,1738,726,2008-07-19,completed,17854
17855,7273,42,2012-10-16,completed,17855
17856,4262,154,2017-03-24,dropped,17856
17857,9081,273,2014-07-31,completed,17857
17858,4250,676,2014-12-22,completed,17858
17859,8947,389,2009-01-04,completed,17859
17860,12389,525,2023-04-30,completed,17860
17861,7542,494,2017-03-31,completed,17861
17862,3296,98,2023-07-25,completed,17862
17863,16865,863,2025-09-13,enrolled,17863
17864,10419,694,2016-01-27,completed,17864
17865,678,605,2020-04-03,completed,17865
17866,9358,35,2018-12-26,completed,17866
17867,8723,24,2012-11-21,completed,17867
17868,10926,99,2017-02-15,completed,17868
17869,7656,738,2024-02-05,completed,17869
17870,8953,227,2011-11-09,completed,17870
17871,11603,665,2015-12-22,completed,17871
17872,11210,768,2009-01-07,completed,17872
17873,11454,187,2021-11-19,completed,17873
17874,12952,647,2011-12-13,completed,17874
17875,1069,138,2008-12-14,completed,17875
17876,13919,259,2022-02-02,completed,17876
17877,14346,367,2022-07-06,completed,17877
17878,8437,670,2013-11-16,completed,17878
17879,14572,679,2019-02-15,completed,17879
17880,12850,657,2014-02-11,dropped,17880
17881,13467,802,2012-02-05,dropped,17881
17882,14216,846,2009-07-30,completed,17882
17883,1213,794,2021-07-22,completed,17883
17884,15257,53,2024-04-05,completed,17884
17885,4282,316,2016-08-11,completed,17885
17886,9318,826,2024-11-15,completed,17886
17887,10904,220,2012-08-04,completed,17887
17888,434,869,2025-08-31,enrolled,17888
17889,2617,178,2009-08-07,completed,17889
17890,1784,843,2023-11-05,completed,17890
17891,14559,17,2018-07-27,completed,17891
17892,13060,692,2009-08-09,completed,17892
17893,1232,507,2015-01-29,completed,17893
17894,7023,692,2009-08-07,completed,17894
17895,10843,136,2020-07-18,dropped,17895
17896,13018,876,2025-09-15,enrolled,17896
17897,1841,534,2020-07-01,completed,17897
17898,16968,826,2024-11-15,completed,17898
17899,16692,58,2020-07-23,completed,17899
17900,97,809,2022-04-17,completed,17900
17901,6494,512,2019-06-07,dropped,17901
17902,11948,391,2021-03-28,dropped,17902
17903,5398,311,2015-12-28,completed,17903
17904,10482,118,2023-10-19,completed,17904
17905,334,846,2009-08-21,completed,17905
17906,11932,841,2017-08-10,completed,17906
17907,4774,110,2009-08-02,completed,17907
17908,6255,376,2009-11-11,completed,17908
17909,15259,410,2024-11-04,dropped,17909
17910,14138,587,2010-05-24,completed,17910
17911,7379,73,2008-07-25,completed,17911
17912,13128,492,2021-10-29,completed,17912
17913,2102,102,2018-06-22,completed,17913
17914,13854,769,2022-09-03,completed,17914
17915,10658,160,2024-09-12,dropped,17915
17916,12835,233,2015-01-06,dropped,17916
17917,13673,833,2019-06-17,completed,17917
17918,15660,482,2018-10-05,completed,17918
17919,14206,893,2025-05-11,enrolled,17919
17920,1046,859,2025-07-05,enrolled,17920
17921,17095,261,2023-10-15,completed,17921
17922,15733,366,2020-10-31,dropped,17922
17923,10590,234,2022-04-02,completed,17923
17924,4249,705,2016-07-03,completed,17924
17925,6207,553,2008-05-03,completed,17925
17926,12877,483,2009-02-25,completed,17926
17927,5294,482,2018-09-20,completed,17927
17928,11096,445,2009-08-29,dropped,17928
17929,308,43,2008-07-13,completed,17929
17930,16276,421,2016-08-13,completed,17930
17931,16932,98,2023-07-04,completed,17931
17932,4234,681,2013-07-27,completed,17932
17933,8551,471,2011-01-02,completed,17933
17934,12854,782,2018-10-31,dropped,17934
17935,10177,14,2016-07-30,completed,17935
17936,4231,126,2013-12-30,completed,17936
17937,12337,494,2017-03-14,completed,17937
17938,1418,626,2013-06-08,completed,17938
17939,17201,385,2010-11-17,dropped,17939
17940,2423,806,2010-06-11,completed,17940
17941,47,14,2016-08-01,completed,17941
17942,6530,99,2017-02-16,completed,17942
17943,15760,348,2021-09-15,completed,17943
17944,8204,704,2017-02-24,dropped,17944
17945,10308,229,2024-10-29,completed,17945
17946,13147,176,2010-07-11,completed,17946
17947,16834,664,2025-03-13,enrolled,17947
17948,8569,750,2018-01-09,completed,17948
17949,11728,44,2014-02-08,completed,17949
17950,10695,175,2016-02-02,completed,17950
17951,9533,497,2013-07-06,completed,17951
17952,11159,304,2014-05-16,completed,17952
17953,13449,688,2022-04-18,completed,17953
17954,4431,345,2018-10-21,completed,17954
17955,14563,112,2009-09-14,dropped,17955
17956,1917,398,2011-10-21,completed,17956
17957,778,840,2013-11-29,completed,17957
17958,6098,778,2022-01-25,completed,17958
17959,716,380,2015-10-07,completed,17959
17960,5215,510,2017-01-21,completed,17960
17961,6766,431,2011-01-28,completed,17961
17962,16556,576,2008-06-20,completed,17962
17963,7635,112,2009-09-16,completed,17963
17964,4376,870,2025-08-30,enrolled,17964
17965,6098,31,2019-03-01,completed,17965
17966,8822,809,2022-04-10,completed,17966
17967,7305,594,2021-06-25,completed,17967
17968,13191,901,2025-05-30,enrolled,17968
17969,14344,73,2008-07-27,completed,17969
17970,3951,42,2012-09-30,completed,17970
17971,6322,599,2019-02-27,completed,17971
17972,7810,877,2025-06-24,enrolled,17972
17973,3594,184,2015-10-16,dropped,17973
17974,10495,828,2024-09-14,completed,17974
17975,9045,316,2016-07-13,completed,17975
17976,11476,213,2024-12-22,completed,17976
17977,8096,720,2010-03-08,completed,17977
17978,6480,751,2022-06-20,completed,17978
17979,9203,517,2013-09-15,completed,17979
17980,9488,696,2018-06-16,completed,17980
17981,12233,538,2009-08-03,dropped,17981
17982,5777,441,2022-02-16,completed,17982
17983,2027,84,2019-03-24,completed,17983
17984,4153,910,2025-07-21,enrolled,17984
17985,11116,394,2023-10-07,completed,17985
17986,7905,690,2024-01-08,completed,17986
17987,2088,270,2010-05-20,completed,17987
17988,12468,42,2012-10-28,completed,17988
17989,10843,271,2013-03-23,completed,17989
17990,10595,520,2016-06-18,completed,17990
17991,1305,657,2014-02-11,completed,17991
17992,16756,120,2010-02-09,completed,17992
17993,16594,665,2015-11-30,dropped,17993
17994,1025,169,2020-04-15,completed,17994
17995,438,598,2023-09-17,dropped,17995
17996,9667,395,2010-10-25,completed,17996
17997,2010,536,2021-01-20,completed,17997
17998,9175,849,2022-11-04,completed,17998
17999,7451,432,2012-09-24,dropped,17999
18000,8683,878,2025-06-27,enrolled,18000
18001,16187,635,2020-08-06,completed,18001
18002,6063,741,2016-09-02,completed,18002
18003,12800,843,2023-10-23,completed,18003
18004,3597,711,2020-10-31,completed,18004
18005,678,178,2009-08-12,completed,18005
18006,10017,74,2012-01-05,completed,18006
18007,4306,731,2019-10-16,completed,18007
18008,722,533,2018-11-04,completed,18008
18009,7357,308,2012-07-27,completed,18009
18010,9501,297,2013-04-10,completed,18010
18011,6234,29,2023-09-22,completed,18011
18012,2877,597,2008-10-27,completed,18012
18013,13093,261,2023-09-18,completed,18013
18014,354,44,2014-01-30,completed,18014
18015,14655,362,2011-02-20,dropped,18015
18016,11304,657,2014-03-03,completed,18016
18017,4106,816,2016-06-08,completed,18017
18018,3823,674,2023-12-11,completed,18018
18019,133,146,2024-10-19,completed,18019
18020,12024,813,2017-08-28,completed,18020
18021,6647,436,2019-08-06,completed,18021
18022,9881,188,2024-12-13,enrolled,18022
18023,9220,524,2023-03-11,completed,18023
18024,7949,498,2012-10-10,completed,18024
18025,8361,524,2023-02-09,completed,18025
18026,6127,785,2016-12-24,completed,18026
18027,8081,390,2013-11-28,completed,18027
18028,7662,597,2008-11-11,completed,18028
18029,7772,705,2016-06-16,completed,18029
18030,17119,786,2023-10-30,completed,18030
18031,4857,524,2023-02-14,completed,18031
18032,5583,890,2025-06-22,enrolled,18032
18033,17500,817,2020-10-28,completed,18033
18034,8660,143,2025-01-26,enrolled,18034
18035,11557,767,2021-11-17,completed,18035
18036,793,386,2020-08-22,completed,18036
18037,6570,555,2020-02-02,completed,18037
18038,6336,183,2019-12-01,dropped,18038
18039,15944,32,2023-02-04,completed,18039
18040,14314,698,2022-09-08,completed,18040
18041,13730,454,2019-08-20,completed,18041
18042,16891,180,2009-06-26,completed,18042
18043,14611,670,2013-12-01,dropped,18043
18044,16608,477,2023-07-26,dropped,18044
18045,9454,392,2022-03-03,completed,18045
18046,9100,843,2023-11-03,completed,18046
18047,10106,836,2013-10-02,dropped,18047
18048,4798,510,2017-01-12,dropped,18048
18049,4589,249,2009-04-04,dropped,18049
18050,4287,815,2012-11-06,completed,18050
18051,13455,396,2019-11-05,completed,18051
18052,17013,198,2018-04-09,completed,18052
18053,11801,825,2016-05-21,completed,18053
18054,16130,759,2008-10-07,completed,18054
18055,14005,211,2008-08-07,completed,18055
18056,15025,396,2019-11-02,dropped,18056
18057,11725,245,2012-11-29,completed,18057
18058,15465,10,2023-05-08,completed,18058
18059,11724,636,2015-03-20,completed,18059
18060,7650,479,2021-11-10,completed,18060
18061,1440,820,2016-03-24,completed,18061
18062,4582,540,2013-01-01,completed,18062
18063,10806,196,2021-07-09,completed,18063
18064,12279,153,2022-11-10,completed,18064
18065,4906,829,2016-08-19,completed,18065
18066,1375,822,2012-07-07,completed,18066
18067,17078,41,2013-04-10,completed,18067
18068,6999,594,2021-06-14,completed,18068
18069,9401,796,2008-10-21,completed,18069
18070,8055,268,2024-07-07,dropped,18070
18071,7512,401,2014-08-05,completed,18071
18072,17112,443,2016-07-25,completed,18072
18073,9005,504,2016-04-07,dropped,18073
18074,2989,75,2020-11-03,completed,18074
18075,3422,883,2025-10-10,enrolled,18075
18076,2624,551,2019-10-25,completed,18076
18077,4833,881,2025-06-14,enrolled,18077
18078,4725,183,2019-12-25,completed,18078
